lambda1,P11_Pow(I1),P11_Pow(I2),P11_Exp(I1),P11_Exp(I2),P11_Pow(I4),P11_Pow(I6),P11_Exp(I4),P11_Exp(I6),lambda2,P22_Pow(I1),P22_Pow(I2),P22_Exp(I1),P22_Exp(I2),P22_Pow(I4),P22_Pow(I6),P22_Exp(I4),P22_Exp(I6)
1.3542713567839195,0.12551023856976903,0.5986073547072448,0.0002055869329277669,8.455565875005396e-05,0.1898931213750457,0.04956606380123414,0.01616878429460312,0.31393664274657884,1.3542713567839195,0.125510238569769,0.5986073547072446,0.00020558693292776673,8.455565875005393e-05,0.0,0.0,0.0,0.0
1.3618090452261307,0.1285828158054196,0.6061149849764389,0.00021311361740966248,8.568301351960533e-05,0.19546426865793856,0.04989737547071911,0.016574453269387748,0.3144399265729958,1.3618090452261307,0.12858281580541958,0.606114984976438,0.00021311361740966242,8.568301351960522e-05,0.0,0.0,0.0,0.0
1.3693467336683418,0.13166606608903306,0.6135029302976593,0.00022075351836860202,8.679431486179824e-05,0.2011076856772668,0.05021657431312004,0.016983102234339385,0.3149112720045675,1.3693467336683418,0.13166606608903314,0.6135029302976596,0.00022075351836860208,8.679431486179824e-05,0.0,0.0,0.0,0.0
1.3768844221105527,0.13476009046120443,0.6207746255071409,0.0002285069009496031,8.78900164482826e-05,0.2068239043635929,0.050524166234850655,0.017394760456395337,0.31535292303413853,1.3768844221105527,0.13476009046120446,0.6207746255071409,0.00022850690094960326,8.789001644828249e-05,0.0,0.0,0.0,0.0
1.3844221105527639,0.13786499466594543,0.6279333683559061,0.00023637405362238076,8.897055533288573e-05,0.2126134576104168,0.050820633407196204,0.01780945756434375,0.3157669488200398,1.3844221105527639,0.1378649946659454,0.6279333683559052,0.0002363740536223807,8.897055533288567e-05,0.0,0.0,0.0,0.0
1.3919597989949748,0.14098088883581344,0.6349823300844077,0.00024435529673284394,9.003635295770499e-05,0.2184768792706319,0.05110643550079508,0.018227223552697385,0.3161552588248119,1.3919597989949748,0.1409808888358134,0.6349823300844069,0.00024435529673284384,9.00363529577048e-05,0.0,0.0,0.0,0.0
1.399497487437186,0.14410788709961878,0.6419245638972249,0.0002524509887821126,9.108781599073893e-05,0.22441470415301598,0.05138201084969195,0.018648088785631265,0.3165196164959961,1.399497487437186,0.14410788709961883,0.6419245638972249,0.0002524509887821128,9.108781599073898e-05,0.0,0.0,0.0,0.0
1.4070351758793969,0.1472461071611603,0.6487630119610801,0.00026066153090335847,9.21253370466229e-05,0.23042746801875116,0.05164777754933149,0.01907208400098483,0.3168616516447719,1.4070351758793969,0.14724610716116038,0.6487630119610801,0.0002606615309033586,9.212533704662295e-05,0.0,0.0,0.0,0.0
1.414572864321608,0.15039566987748143,0.6555005113562147,0.00026898736994279834,9.314929532470872e-05,0.23651570757797766,0.051904134492569455,0.019499240314329428,0.3171828716598664,1.414572864321608,0.15039566987748149,0.6555005113562153,0.00026898736994279845,9.314929532470886e-05,0.0,0.0,0.0,0.0
1.4221105527638191,0.15355669885253642,0.6621397992753721,0.000277429000484033,9.416005718707285e-05,0.24267996048637683,0.05215146234750607,0.019929589223101712,0.31748467167817085,1.4221105527638191,0.15355669885253637,0.6621397992753724,0.0002774290004840329,9.416005718707285e-05,0.0,0.0,0.0,0.0
1.42964824120603,0.15672932005442133,0.6686835176705463,0.00028598696609086845,9.515797669129396e-05,0.24892076534178506,0.05239012448069458,0.020363162610803887,0.3177683438195414,1.42964824120603,0.1567293200544213,0.668683517670545,0.00028598696609086845,9.515797669129385e-05,0.0,0.0,0.0,0.0
1.4371859296482412,0.15991366145970093,0.6751342174831862,0.00029466185998633127,9.614339608776063e-05,0.25523866168083864,0.05262046782904375,0.020799992751271482,0.3180350855810597,1.4371859296482412,0.1599136614597009,0.6751342174831862,0.00029466185998633116,9.614339608776066e-05,0.0,0.0,0.0,0.0
1.4447236180904524,0.16310985272569353,0.6814943625498326,0.0003034543253363321,9.711664628796711e-05,0.2616341899756459,0.05284282372351498,0.021240112313009377,0.31828600747534175,1.4447236180904524,0.16310985272569356,0.6814943625498324,0.0003034543253363322,9.711664628796706e-05,0.0,0.0,0.0,0.0
1.4522613065326633,0.166318024890111,0.6877663332458044,0.0003123650552656936,9.807804730812896e-05,0.2681078916304914,0.053057508667512875,0.02168355436359697,0.3185221399881057,1.4522613065326633,0.166318024890111,0.6877663332458037,0.0003123650552656936,9.807804730812891e-05,0.0,0.0,0.0,0.0
1.4597989949748744,0.1695383100966965,0.6939524299100439,0.0003213947927015122,9.902790869109845e-05,0.2746603089785672,0.05326482507267949,0.02213035237416348,0.3187444399219727,1.4597989949748744,0.16953831009669637,0.6939524299100426,0.0003213947927015119,9.902790869109821e-05,0.0,0.0,0.0,0.0
1.4673366834170853,0.1727708413451603,0.7000548760812544,0.00033054433011314667,9.996652990868738e-05,0.28129198527873234,0.05346506195462772,0.022580540223933816,0.3189537961862209,1.4673366834170853,0.1727708413451603,0.7000548760812539,0.00033054433011314667,9.996652990868727e-05,0.0,0.0,0.0,0.0
1.4748743718592965,0.17601575226361688,0.7060758215669787,0.0003398145091984787,0.00010089420074596895,0.28800346471230165,0.053658495590986094,0.023034152204846257,0.31915103508582127,1.4748743718592965,0.17601575226361688,0.7060758215669787,0.00033981450919847865,0.00010089420074596895,0.0,0.0,0.0,0.0
1.4824120603015074,0.17927317690173847,0.7120173453616496,0.0003492062205513054,0.00010181120166877515,0.29479529237986013,0.053845390143975706,0.023491223026242593,0.3193369251574392,1.4824120603015074,0.17927317690173838,0.7120173453616487,0.0003492062205513053,0.00010181120166877501,0.0,0.0,0.0,0.0
1.4899497487437185,0.1825432495429344,0.717881458425939,0.00035872040333384807,0.00010271780417538481,0.3016680142981075,0.05402599824959875,0.023951787819631785,0.3195121815950954,1.4899497487437185,0.18254324954293444,0.7178814584259399,0.0003587204033338482,0.00010271780417538492,0.0,0.0,0.0,0.0
1.4974874371859297,0.18582610453396692,0.7236701063373037,0.0003683580449704775,0.0001036142711332545,0.3086221773967258,0.054200561575386226,0.024415882143527978,0.3196774703037599,1.4974874371859297,0.18582610453396697,0.723670106337305,0.00036835804497047754,0.0001036142711332546,0.0,0.0,0.0,0.0
1.5050251256281406,0.1891218761305441,0.729385171819936,0.0003781201808731598,0.00010450085710154077,0.31565832951527717,0.054369311348530076,0.024883541988363667,0.31983341161523443,1.5050251256281406,0.18912187613054407,0.7293851718199349,0.0003781201808731598,0.00010450085710154072,0.0,0.0,0.0,0.0
1.5125628140703518,0.19243069835754495,0.7350284771612072,0.00038800789420519557,0.0001053778086400979,0.3227770194001255,0.054532468856110225,0.025354803781479394,0.31998058369719706,1.5125628140703518,0.192430698357545,0.7350284771612072,0.00038800789420519573,0.0001053778086400979,0.0,0.0,0.0,0.0
1.520100502512563,0.19575270488264557,0.7406017865208814,0.0003980223156871465,0.00010624536460558044,0.3299787967013843,0.05469024591902056,0.025829704392190313,0.32011952568318924,1.520100502512563,0.19575270488264568,0.7406017865208825,0.0003980223156871467,0.0001062453646055806,0.0,0.0,0.0,0.0
1.5276381909547738,0.19908802890222416,0.7461068081387552,0.00040816462344702505,0.00010710375643524167,0.3372642119698903,0.05484284534109814,0.02630828113693123,0.3202507405485686,1.5276381909547738,0.1990880289022242,0.7461068081387561,0.0004081646234470251,0.00010710375643524178,0.0,0.0,0.0,0.0
1.5351758793969847,0.20243680303851455,0.7515451964459299,0.000418436042915634,0.00010795320841898426,0.3446338166542029,0.05499046133486722,0.02679057178448076,0.32037469775499383,1.5351758793969847,0.20243680303851458,0.7515451964459303,0.0004184360429156341,0.00010795320841898432,0.0,0.0,0.0,0.0
1.542713567839196,0.20579915924707215,0.7569185540845544,0.0004288378467671729,0.00010879393796019073,0.35208816309762647,0.05513327992522261,0.02727661456126577,0.32049183568381473,1.542713567839196,0.2057991592470722,0.7569185540845553,0.00042883784676717304,0.00010879393796019084,0.0,0.0,0.0,0.0
1.550251256281407,0.20917522873368954,0.762228433840531,0.0004393713549047559,0.00010962615582583518,0.3596278045352582,0.05527147933229601,0.02776644815674704,0.3206025638767789,1.550251256281407,0.2091752287336895,0.7622284338405305,0.0004393713549047559,0.00010962615582583507,0.0,0.0,0.0,0.0
1.557788944723618,0.21256514187998093,0.7674763404934515,0.00045003793449022416,0.00011045006638635556,0.3672532950910611,0.05540523033467342,0.02826011172888734,0.32070726510071196,1.557788944723618,0.21256514187998085,0.7674763404934508,0.000450037934490224,0.00011045006638635543,0.0,0.0,0.0,0.0
1.565326633165829,0.21596902817691188,0.7726637325877195,0.00046083900001745804,0.00011126586784573775,0.3749651897749591,0.05553469661406057,0.0287576449097031,0.3208062972512561,1.565326633165829,0.21596902817691188,0.7726637325877195,0.00046083900001745804,0.00011126586784573775,0.0,0.0,0.0,0.0
1.5728643216080402,0.2193870161656185,0.7777920241286673,0.0004717760134283667,0.00011207375246224957,0.38276404447995604,0.055660035082427325,0.02925908781090038,0.3208999951093403,1.5728643216080402,0.2193870161656185,0.7777920241286675,0.00047177601342836674,0.00011207375246224951,0.0,0.0,0.0,0.0
1.5804020100502512,0.22281923338491105,0.7828625862072127,0.00048285048427069944,0.00011287390676023489,0.3906504159792784,0.055781396192600384,0.02976448102959672,0.3209886719627895,1.5804020100502512,0.222819233384911,0.7828625862072125,0.0004828504842706992,0.00011287390676023489,0.0,0.0,0.0,0.0
1.5879396984924623,0.2262658063249092,0.7878767485564306,0.0004940639698968565,0.0001136665117333654,0.3986248619235415,0.05589892423321521,0.030273865654129897,0.3210726211043406,1.5879396984924623,0.22626580632490922,0.7878767485564309,0.0004940639698968562,0.00011366651173336535,0.0,0.0,0.0,0.0
